0.18292	438.56356	20.94190918	0.014618785	0.000698064
0.18476	504.06547	22.45140241	0.016802182	0.00074838
0.18661	582.78898	24.14102276	0.019426299	0.000804701
0.18846	649.62143	25.48767212	0.021654048	0.000849589
0.19031	701.72787	26.49014666	0.023390929	0.000883005
0.19215	724.94	26.92470984	0.024164667	0.00089749
0.194	721.95568	26.86923296	0.024065189	0.000895641
0.19585	690.83862	26.28380908	0.023027954	0.000876127
0.19769	639.14787	25.28137397	0.021304929	0.000842712
0.19954	555.48807	23.56879441	0.018516269	0.000785626
0.20139	459.01852	21.4247175	0.015300617	0.000714157
0.20324	350.77913	18.72909848	0.011692638	0.000624303
0.20508	259.6902	16.11490614	0.00865634	0.000537164
0.20693	207.63429	14.40952081	0.006921143	0.000480317
0.20878	236.85439	15.3900744	0.007895146	0.000513002
0.21063	306	17.49285568	0.0102	0.000583095
0.21247	393.01654	19.82464476	0.013100551	0.000660821
0.21432	458.96296	21.42342083	0.015298765	0.000714114
0.21617	514.06712	22.67304832	0.017135571	0.000755768
0.21802	540.53585	23.24942687	0.018017862	0.000774981
0.21986	545.29533	23.35155948	0.018176511	0.000778385
0.22171	531.91259	23.06323026	0.01773042	0.000768774
0.22356	490.94399	22.15725592	0.0163648	0.000738575
0.2254	429.61494	20.72715465	0.014320498	0.000690905
0.22725	365.68019	19.12276627	0.01218934	0.000637426
0.2291	286.13284	16.91546157	0.009537761	0.000563849
0.23095	221.92116	14.89701849	0.007397372	0.000496567
0.23279	177.86793	13.33671361	0.005928931	0.000444557
0.23464	182.95628	13.52613322	0.006098543	0.000450871
0.23649	221.03846	14.86736224	0.007367949	0.000495579
0.23834	271.37428	16.47344166	0.009045809	0.000549115
0.24018	317.90722	17.82995289	0.010596907	0.000594332
0.24203	344.17437	18.5519371	0.011472479	0.000618398
0.24388	364.60938	19.09474745	0.012153646	0.000636492
0.24572	364.00275	19.0788561	0.012133425	0.000635962
0.24757	345.57922	18.58976116	0.011519307	0.000619659
0.24942	328.19506	18.11615467	0.010939835	0.000603872
0.25127	292.65338	17.10711489	0.009755113	0.000570237
0.25311	253.3614	15.91733018	0.00844538	0.000530578
0.25496	223.52405	14.95072072	0.007450802	0.000498357
0.25681	196.35682	14.01273778	0.006545227	0.000467091
0.25866	195.57607	13.98485145	0.006519202	0.000466162
0.2605	202.36848	14.22562758	0.006745616	0.000474188
0.26235	214.99535	14.66271973	0.007166512	0.000488757
0.2642	231.44546	15.21333165	0.007714849	0.000507111
0.26604	241.93181	15.55415732	0.008064394	0.000518472
0.26789	247.764	15.74052096	0.0082588	0.000524684
0.26974	239.03347	15.46070729	0.007967782	0.000515357
0.27159	228.2652	15.10844797	0.00760884	0.000503615
0.27343	206.69059	14.37673781	0.006889686	0.000479225
0.27528	190.55708	13.80424138	0.006351903	0.000460141
0.27713	171.74108	13.1050021	0.005724703	0.000436833
0.27897	166.46321	12.90206224	0.005548774	0.000430069
0.28082	168.29141	12.97271791	0.005609714	0.000432424
0.28267	185.03513	13.60276185	0.006167838	0.000453425
0.28451	199.32135	14.11812133	0.006644045	0.000470604
0.28636	218.44679	14.77994553	0.00728156	0.000492665
0.28821	225.41739	15.01390655	0.007513913	0.000500464
0.29006	228.71161	15.12321427	0.00762372	0.000504107
0.2919	224.20749	14.9735597	0.007473583	0.000499119
0.29375	208.24745	14.43078134	0.006941582	0.000481026
0.2956	181.69755	13.47952336	0.006056585	0.000449317
0.29744	151.38032	12.303671	0.005046011	0.000410122
0.29929	123.76187	11.12483123	0.004125396	0.000370828
0.30114	98.09179	9.904129947	0.003269726	0.000330138
0.30298	88.91007	9.429213647	0.002963669	0.000314307
0.30483	108.775	10.4295254	0.003625833	0.000347651
0.30668	131.55227	11.4696238	0.004385076	0.000382321
0.30853	157.59759	12.55378787	0.005253253	0.00041846
0.31037	180.80653	13.44643187	0.006026884	0.000448214
0.31222	197.34994	14.04812941	0.006578331	0.000468271
0.31407	207.14246	14.39244455	0.006904749	0.000479748
0.31591	204.24985	14.29160068	0.006808328	0.000476387
0.31776	195.66298	13.98795839	0.006522099	0.000466265
0.31961	175.31686	13.24072732	0.005843895	0.000441358
0.32145	146.9932	12.12407522	0.004899773	0.000404136
0.3233	112.9159	10.62618935	0.003763863	0.000354206
0.32515	85.89529	9.267971191	0.002863176	0.000308932
0.32699	57.28001	7.568355832	0.001909334	0.000252279
0.32884	59.46427	7.711307931	0.001982142	0.000257044
0.33069	75.80237	8.706455651	0.002526746	0.000290215
0.33254	98.52411	9.925931191	0.003284137	0.000330864
0.33438	122.31108	11.05943398	0.004077036	0.000368648
0.33623	133.34917	11.54769111	0.004444972	0.000384923
0.33808	147.28204	12.13598121	0.004909401	0.000404533
0.33992	152.94443	12.36707039	0.005098148	0.000412236
0.34177	150.59216	12.27159973	0.005019739	0.000409053
0.34362	138.96762	11.78845282	0.004632254	0.000392948
0.34546	121.05371	11.00244109	0.004035124	0.000366748
0.34731	102.91258	10.14458378	0.003430419	0.000338153
0.34916	80.47981	8.971054007	0.00268266	0.000299035
0.351	60.17475	7.757238555	0.002005825	0.000258575
0.35285	51.33225	7.164652818	0.001711075	0.000238822
0.3547	51.33225	7.164652818	0.001711075	0.000238822
0.35654	58.60034	7.655085891	0.001953345	0.00025517
0.35839	73.60027	8.579059972	0.002453342	0.000285969
0.36208	94.5833	9.725394594	0.003152777	0.00032418
0.36578	96.70574	9.833907667	0.003223525	0.000327797
0.36947	80.49224	8.971746764	0.002683075	0.000299058
0.37316	55.11806	7.424153824	0.001837269	0.000247472
0.37686	37.32292	6.109248726	0.001244097	0.000203642
0.38055	46.37887	6.810203374	0.001545962	0.000227007
0.38424	61.70899	7.855506986	0.002056966	0.00026185
0.38793	66.91786	8.180333734	0.002230595	0.000272678
0.39163	60.58052	7.783348894	0.002019351	0.000259445
0.39532	48.01042	6.928955188	0.001600347	0.000230965
0.39901	38.49675	6.204574925	0.001283225	0.000206819
0.40271	40.04997	6.328504563	0.001334999	0.00021095
0.4064	46.78675	6.840084064	0.001559558	0.000228003
0.41009	46.93613	6.850994818	0.001564538	0.000228366
0.41378	39.29377	6.268474296	0.001309792	0.000208949
0.41748	28.53069	5.341412734	0.000951023	0.000178047
0.42117	25.671	5.066655702	0.0008557	0.000168889
0.42486	33.57082	5.794033138	0.001119027	0.000193134
0.42855	42.61455	6.527982077	0.001420485	0.000217599
0.43225	43.80639	6.618639588	0.001460213	0.000220621
0.43594	38.14446	6.176120141	0.001271482	0.000205871
0.43963	26.73948	5.17102311	0.000891316	0.000172367
0.44332	14.52584	3.811278001	0.000484195	0.000127043
0.44702	18.57418	4.309777256	0.000619139	0.000143659
0.45071	28.44293	5.333191352	0.000948098	0.000177773
0.4544	34.88553	5.906397379	0.001162851	0.00019688
0.45809	33.31666	5.772058558	0.001110555	0.000192402
0.46178	25.82634	5.081962219	0.000860878	0.000169399
0.46548	15.13275	3.890083547	0.000504425	0.000129669
0.46917	8.94427	2.990697243	0.000298142	9.96899E-05
0.47286	13.22876	3.637136236	0.000440959	0.000121238
0.47655	16.70329	4.086965867	0.000556776	0.000136232
0.48024	17.49286	4.182446652	0.000583095	0.000139415
0.48393	17.11724	4.137298636	0.000570575	0.00013791
0.48763	10.90871	3.302833632	0.000363624	0.000110094
0.49132	8.7178	2.952592082	0.000290593	9.84197E-05
0.49501	9.27362	3.045261893	0.000309121	0.000101509
0.4987	10.58301	3.253153854	0.000352767	0.000108438
0.50239	10.29563	3.208680414	0.000343188	0.000106956
0.50608	8.544	2.923012145	0.0002848	9.74337E-05
0.50977	5.65685	2.378413337	0.000188562	7.92804E-05
0.51347	5.91608	2.432299324	0.000197203	8.10766E-05
0.51716	8.77496	2.962255897	0.000292499	9.87419E-05
0.52085	10.04988	3.17015457	0.000334996	0.000105672
0.52454	9.84886	3.138289343	0.000328295	0.00010461
0.52823	7.87401	2.806066642	0.000262467	9.35356E-05
0.53192	5.74456	2.396781175	0.000191485	7.98927E-05
0.53561	4	2	0.000133333	6.66667E-05
0.5393	5.09902	2.258100972	0.000169967	7.527E-05
0.54299	6.08276	2.466325202	0.000202759	8.22108E-05
0.54668	6.78233	2.60429069	0.000226078	8.68097E-05
0.55037	6.78233	2.60429069	0.000226078	8.68097E-05
0.55406	5.56776	2.359610137	0.000185592	7.86537E-05
0.55775	4.12311	2.030544262	0.000137437	6.76848E-05
0.56144	2.82843	1.681793685	0.000094281	5.60598E-05
