0.21802	540.53585	23.24942687
0.21986	545.29533	23.35155948
0.22171	531.91259	23.06323026
0.22356	490.94399	22.15725592
0.2254	429.61494	20.72715465
0.22725	365.68019	19.12276627
0.2291	286.13284	16.91546157
0.23095	221.92116	14.89701849
0.23279	177.86793	13.33671361
0.23464	182.95628	13.52613322
0.23649	221.03846	14.86736224
0.23834	271.37428	16.47344166
0.24018	317.90722	17.82995289
0.24203	344.17437	18.5519371
0.24388	364.60938	19.09474745
0.24572	364.00275	19.0788561
0.24757	345.57922	18.58976116
0.24942	328.19506	18.11615467
0.25127	292.65338	17.10711489
0.25311	253.3614	15.91733018
0.25496	223.52405	14.95072072
0.25681	196.35682	14.01273778
0.25866	195.57607	13.98485145
0.2605	202.36848	14.22562758
0.26235	214.99535	14.66271973
0.2642	231.44546	15.21333165
0.26604	241.93181	15.55415732
0.26789	247.764	15.74052096
0.26974	239.03347	15.46070729
0.27159	228.2652	15.10844797
0.27343	206.69059	14.37673781
0.27528	190.55708	13.80424138
0.27713	171.74108	13.1050021
0.27897	166.46321	12.90206224
0.28082	168.29141	12.97271791
0.28267	185.03513	13.60276185
0.28451	199.32135	14.11812133
0.28636	218.44679	14.77994553
0.28821	225.41739	15.01390655
0.29006	228.71161	15.12321427
0.2919	224.20749	14.9735597
0.29375	208.24745	14.43078134
0.2956	181.69755	13.47952336
0.29744	151.38032	12.303671
0.29929	123.76187	11.12483123
0.30114	98.09179	9.904129947
0.30298	88.91007	9.429213647
0.30483	108.775	10.4295254
0.30668	131.55227	11.4696238
0.30853	157.59759	12.55378787
0.31037	180.80653	13.44643187
0.31222	197.34994	14.04812941
0.31407	207.14246	14.39244455
0.31591	204.24985	14.29160068
0.31776	195.66298	13.98795839
0.31961	175.31686	13.24072732
0.32145	146.9932	12.12407522
0.3233	112.9159	10.62618935
0.32515	85.89529	9.267971191
0.32699	57.28001	7.568355832
0.32884	59.46427	7.711307931
0.33069	75.80237	8.706455651
0.33254	98.52411	9.925931191
0.33438	122.31108	11.05943398
0.33623	133.34917	11.54769111
0.33808	147.28204	12.13598121
0.33992	152.94443	12.36707039
0.34177	150.59216	12.27159973
0.34362	138.96762	11.78845282
0.34546	121.05371	11.00244109
0.34731	102.91258	10.14458378
0.34916	80.47981	8.971054007
0.351	60.17475	7.757238555
0.35285	51.33225	7.164652818
0.3547	51.33225	7.164652818
0.35654	58.60034	7.655085891
0.35839	73.60027	8.579059972
0.36208	94.5833	9.725394594
0.36578	96.70574	9.833907667
0.36947	80.49224	8.971746764
0.37316	55.11806	7.424153824
0.37686	37.32292	6.109248726
0.38055	46.37887	6.810203374
0.38424	61.70899	7.855506986
0.38793	66.91786	8.180333734
0.39163	60.58052	7.783348894
0.39532	48.01042	6.928955188
0.39901	38.49675	6.204574925
0.40271	40.04997	6.328504563
0.4064	46.78675	6.840084064
0.41009	46.93613	6.850994818
0.41378	39.29377	6.268474296
0.41748	28.53069	5.341412734
0.42117	25.671	5.066655702
0.42486	33.57082	5.794033138
0.42855	42.61455	6.527982077
0.43225	43.80639	6.618639588
0.43594	38.14446	6.176120141
0.43963	26.73948	5.17102311
0.44332	14.52584	3.811278001
0.44702	18.57418	4.309777256
0.45071	28.44293	5.333191352
0.4544	34.88553	5.906397379
0.45809	33.31666	5.772058558
0.46178	25.82634	5.081962219
0.46548	15.13275	3.890083547
0.46917	8.94427	2.990697243
0.47286	13.22876	3.637136236
0.47655	16.70329	4.086965867
0.48024	17.49286	4.182446652
0.48393	17.11724	4.137298636
0.48763	10.90871	3.302833632
0.49132	8.7178	2.952592082
0.49501	9.27362	3.045261893
0.4987	10.58301	3.253153854
0.50239	10.29563	3.208680414
0.50608	8.544	2.923012145
0.50977	5.65685	2.378413337
0.51347	5.91608	2.432299324
0.51716	8.77496	2.962255897
0.52085	10.04988	3.17015457
0.52454	9.84886	3.138289343
0.52823	7.87401	2.806066642
0.53192	5.74456	2.396781175
0.53561	4	2
0.5393	5.09902	2.258100972
0.54299	6.08276	2.466325202
0.54668	6.78233	2.60429069
0.55037	6.78233	2.60429069
0.55406	5.56776	2.359610137
0.55775	4.12311	2.030544262
0.56144	2.82843	1.681793685
